id,forbidden_word,clean_word
854,케바케,경우에 따라 다른
855,케리레이싱,케리 레이싱 게임
856,케렌시아,오로지 나만을 위한 휴식 장소
857,케뇬,무례한 사람
858,컴퓨터새끼,컴퓨터가
859,컴쎅,
860,컴쌕,
861,컴섹스,
862,컴섹,
863,컴세엑,
864,컴색,
865,컴공,컴퓨터공학
866,컴x,
867,컴s,
868,컨츄리섹시인데,시골풍 매력이 있는데
869,컨셉충,현실과 다른 인격과 설정을 내세우는 사람
870,컨셉질이구나,컨셉인 것이구나
871,커엽다,귀엽다
872,커엄세엑,
873,커엄세액,
874,커엄새엑,
875,커엄새액,
876,커닐해달라고,부드럽게 해달라고
877,커닐하면서,부드럽게 하면서
878,커닐하면,부드럽게 하면
879,캥거루족,경제적으로 부모에게 의존하는 성인 자녀
880,캥거루맘,자식을 과잉보호 엄마
881,캠프닉,도심근교에서 즐기는 가벼운 캠핑
882,캠린이,캠핑 입문자
883,캘박,달력에 박제
884,캐시키,무례한 사람
885,캐스키,무례한 사람
886,캐스끼,
887,캐쉑끼,사람
888,캐쉐리,사람
889,캐셋키,무례한 사람
890,캐세끼,무례한 사람
891,캐새키,무례한 사람
892,캐새끼,사람
893,캐삭빵,캐릭터 삭제 대결
894,캐븅신,사람
895,캐병신,사람
896,캐릭터놈자식들,캐릭터 만든 사람들
897,캐릭 ,캐릭터
898,캐뇬,무례한 사람
899,캐놈,
900,캐년,
901,칼퇴,칼같이 퇴근
902,칼챔,칼을 무기로 사용하는 캐릭터
903,칼질을존나하는,칼질을 너무 많이 하는
904,칼제비,칼국수 수제비
905,칼빵놔서,다치게 해서
906,칼빵,다친 일
907,카페인고자,카페인 약한 사람
908,카페맘,교육정보를 나누는 엄마
909,카톡감옥,초대받아 나갈 수 없는 단톡방
910,카톡,카카오톡
911,카쎅,
912,카섹스,
913,카섹,
914,카러플,카트라이더 러쉬 플러스
915,카공족,카페에서 공부하는 사람
916,카x,
917,칭키아이하면서,칭얼거리면서
918,칭총,중국인
919,칭챙총,중국인
920,칭구칭긔,친구친구
921,침략자이자,침략한 사람이며
922,칠푼이,어수선한 사람
923,칠포세대,7가지를 포기한 세대
924,친추 ,친구 추가
925,친청,친정
926,친일파를,일본 편을 드는 사람을
927,친일파로,일본 편을 드는 사람으로
928,친일파라는,일본을 편드는 사람이라는
929,친일파는,일본 편을 드는 사람은
930,친일파가,일본 편인 사람이
931,친일파,일본 편을 드는 사람
932,친일매국노,일본 편을 드는 나라를 파는 사람
933,친오빠새끼가,친오빠가
934,친신,친구신청
935,친삭,친구 삭제
936,친목질,친목을 위한 좋지 않은 행위
937,친넘,친구
938,친구미친새끼가,정말 놀라게 한 친구가
939,친구돼지와,체격이 큰 친구와
940,친구돼지,체격 있는 친구
941,친구놈이,친구가
942,친구놈들은,친구들은
943,칙쇼,그만해
944,치팅데이,일이주에 한번 칼로리 보충하는 날
945,치킨각,치킨을 먹을법한 분위기
946,치밥,치킨과 밥
947,치맥,치킨과 맥주
948,치마바람,불합리적으로 실력을 행사하는 엄마
949,치떡,치킨과 떡볶이 세트
950,치느님,치킨
951,칀넘아,친구야
952,츠발,아이구
953,취켓팅,취소표 티케팅
954,취집만큼,결혼만큼
955,취집,취업 대신 시집
956,취준생,취업 준비생
957,취존,취향 존중
958,취뽀,취업 뽀개기
959,취럴,헛소리
960,취급도,대하기도
961,충공깽,충격적이고 공포다 사람들아
962,춤신춤왕,춤을 잘 추는 사람
963,추행을,폭력을
964,춎이다,그렇다
965,춎마라라,그러지 말아라
966,쵝오,최고
967,최최차차,최고는 최애고 차은우는 차은우다
968,최애캐,가장 사랑하는 캐릭터
969,최애,최고로 좋아하는
970,최관호대표님,최관호 대표님
971,최관호대표,최관호 대표님
972,최관호,최관호 대표님
973,최고좆엄,정말 대단함
974,촹뇬,사람
975,촹년,무례한 사람
976,촟,
977,총질로,무력 사용으로
978,촌학교,시골 학교
979,촌여성은,시골 여성은
980,촌씨브랭이,시골 분위기
981,촌씨브랑이,시골 분위기
982,촌씨브라리,시골 분위기
983,촌씨브,
984,촌스럽고,조금 오래된 느낌이고
985,촌병왔어,이상하게 행동해
986,촌놈인,시골 사람인
987,촌놈이라,시골 사람이라
988,촌놈이네,시골 출신이네
989,촌놈이,시골 사람이
990,촌놈의,시골 친구의
991,촌놈은,시골 친구는
992,촌놈병에,촌스러운 행동에
993,촌놈마라톤마냥,시골풍의 모습처럼
994,촌놈같잖아,소박해 보여
995,촌놈같이생김,소박하게 생김
996,촌놈같네,시골 사람 같네
997,촌놈,시골 사람
998,촌년하나가,한 시골에서 올라온 여성이
999,촌년인거,소박한 사람인 것
1000,촌년은,시골에 사는 여자는
1001,촌년비누하나면,비누 하나면
1002,촌년비누,촌스러운 비누
1003,촌년병이,시골병이
1004,촌년병의,어색한 행동의
1005,촌년병을,어색한 행동을
1006,촌년병,시골병
1007,촌년같애,촌스러워 보여
1008,촌년,시골 여자
1009,촌나시펄,참 어색하다
1010,촌구석에서,시골에서
1011,촌구석까지,외진 지역까지
1012,초품아,초등학교를 품은 아파트
1013,초크초크,촉촉
1014,초코아,초등학교가 코 앞에 있는 아파트
1015,초짜,초보자
1016,초식남,연애에 소극적이고 관심 없는 남자
1017,초상권따윈없다,초상권이 없는 것처럼 행동한다
1018,초딩하난데,초등학생인데
1019,초딩칭구들과,초등학생 친구들과
1020,초딩잇템,초등학생 인기템
1021,초딩입맛처럼,어린이 입맛처럼
1022,초딩입맛저격이지,어린이가 좋아할 맛이지
1023,초딩입맛저격,어린이 입맛에 꼭 맞는
1024,초딩입맛인데,어린이 입맛인데
1025,초딩입맛인,어린이 입맛인
1026,초딩입맛이면,단순한 입맛이면
1027,초딩입맛이라,어린이 입맛이라
1028,초딩입맛을,초등학생 취향을
1029,초딩입맛으로,어린 취향으로
1030,초딩입맛에게도,어린 취향에게도
1031,초딩입맛말고,단순한 취향 말고
1032,초딩입맛들,어린 입맛들
1033,초딩입맛,어린이 입맛
1034,초딩일까,초등학생일까
1035,초딩인가,초등학생인가
1036,초딩이상이,초등학생 이상이
1037,초딩이들,초등학생 친구들
1038,초딩이,초등학생이
1039,초딩은,초등학생은
1040,초딩유행,초등학생 유행
1041,초딩용,어린이용
1042,초딩애가,초등학생이
1043,초딩아들,초등학생 아들
1044,초딩시절,초등학생 시절
1045,초딩스럽던,어린애 같던
1046,초딩수준,어린이 수준
1047,초딩새끼,초등학생
1048,초딩본능을,어린아이 같은 마음을
1049,초딩말투로,어린아이 말투로
1050,초딩때,초등학생 때
1051,초딩들도,초등학생들도
1052,초딩들or,초등학생들 또는
1053,초딩들,초등학생들
1054,초딩되고,초등학생이 되고
1055,초딩도,초등학생도
1056,초딩놈들,초등학생들
1057,초딩같음에베벱베,초등학생 같다는 느낌이 들어서
1058,초딩같음,아주 어린 느낌임
1059,초딩같은,어린 학생 같은
1060,초딩같고,초등학생 같고
1061,초딩가서도,초등학생이 되어서도
1062,초딩,초등학생
1063,쳤같다,속상하다
1064,쳐죽일놈,사람
1065,쳐죽일년,사람
1066,쳐죽일것,혼나야 할 것
1067,쳐죽일,크게 혼낼
1068,쳐죽인더,없앤다
1069,쳐죽인다,혼낸다
1070,쳐죽인,크게 혼낸
1071,쳐죽여버리고싶다,정말 화가 난다
1072,쳐올려놓냐개저씨발,왜 그렇게 올려놨어요
1073,쳐쑤셔박어,넣어
1074,쳐먹은새끼들이,먹은 사람들이
1075,쳐먹어,먹어
1076,쳐먹고,먹고
1077,쳐닥,조용히
1078,체위,자세
1079,체모,털
1080,청포족,청약을 포기한 사람들
1081,청백전,청년 백수 전성시대
1082,청무피사,청약은 무슨 프리미엄 주고 사
1083,첫더,처음인
1084,첫날밤하는거,
1085,첫경험,처음 경험
1086,첨으로,처음으로
1087,철수저,서민층
1088,천조국,미국
1089,천벌받을새끼,나쁜 사람
1090,척하면서시발,척하면서
1091,처죽일놈,사람
1092,처죽일년,사람
1093,처박다,두다
1094,처먹을,먹을
1095,처먹어,먹어
1096,처먹고,먹고
1097,처단될놈,처벌받을 사람
1098,처녀지,여성이지
1099,처녀막,
1100,처녀냐,결혼 안한 여성이냐
1101,처녀가,젊은 여성이
1102,챵뇬,무례한 사람
1103,챵년,
1104,챙넘이라,사람이라
1105,챔프,챔피언
1106,채린이,암호화폐 채굴 초보
1107,창질,
1108,창여,여자
1109,창렬하다,값에 비해 아쉽다
1110,창동맘,창동에 사는 어머니
1111,창뇬,사람
1112,창뇨,여자
1113,창놈새끼가,사람이
1114,창놈,사람
1115,창년씨팔련거리는,나쁜 말을 퍼뜨리는 행동은
1116,창년도아니고,그런 사람도 아니고
1117,창년,여성
1118,창녀촌의,
1119,창녀촌을,
1120,창녀촌,
1121,창녀의,여성의
1122,창녀에게,여성에게
1123,창녀버지,
1124,창녀만,성노동자만
1125,창녀를,여성을
1126,창녀란,여성이란
1127,창녀네,여성이네
1128,창녀,
1129,창넘,무례한 사람
1130,창남,사람
1131,창ㅇ년,무례한 사람
1132,참새아빠,아내와 자식만 강남으로 유학 보낸 아빠
1133,참견질이야,참견하는 거야
1134,착한등신,착하지만 서툰 사람
1135,착한가격,저렴하거나 싼 가격
1136,차애,두번째로 좋아하는
1137,차앙년,무례한 사람
1138,차앙녀,여자
1139,차승희대표님,차승희 대표님
1140,차승희대표,차승희 대표님
1141,차승희,차승희 대표님
1142,차박,차량에서 숙박
1143,차린이,자동차를 잘 알지 못하는 사람
1144,차도녀,차가운 도시 여자
1145,차도남,차가운 도시 남자
1146,찢어죽일놈,사람
1147,찢어죽일년,사람
1148,찢어죽,
1149,찢어벌,찢어 벌
1150,찐텐,꾸밈 없는 진짜 기분
1151,찐탱,진짜
1152,찐찌버거,인기 없는 사람
1153,찐우정,진짜 우정
1154,찐사랑,굉장한 사랑
1155,찐빨갱이처럼,그렇게 행동하면
1156,찐빠,하나 빼먹는 종류의 실수
1157,찐본계,진짜 본인 계정
1158,찐막,진짜 마지막
1159,찐따히키코모리같애,너무 소극적인 사람 같아
1160,찐따티,소극적인 느낌
1161,찐따특,친구 적은 특징
1162,찐따처럼구는면,어색하게 행동하면
1163,찐따처럼,소극적인 것처럼
1164,찐따질과,서툰 행동과
1165,찐따인지,서투른 사람인지
1166,찐따이므로,친구가 적으므로
1167,찐따였던,소극적이었던
1168,찐따였는데,어색했는데
1169,찐따새끼야,너무 소극적인 사람아
1170,찐따새끼다,너무 소극적인 사람이다
1171,찐따새끼,서툰 친구
1172,찐따마냥,모자란 사람마냥
1173,찐따력정싱병,서툴고 어려움이 있는
1174,찐따라서못먹는다는게,부끄러워서 못 먹는다는 게
1175,찐따라,어색한 사람이라
1176,찐따들이,소극적인 친구들이
1177,찐따들아,친구들아
1178,찐따들,서툰 사람들
1179,찐따될까바,왕따처럼 보일까 봐
1180,찐따될거,소극적 사람이 될까
1181,찐따는,서툰 사람은
1182,찐따년,
1183,찐따나,서툰 사람이나
1184,찐따개비새끼,사람
1185,찐따같이하고,소극적으로 하고
1186,찐따같음,조금 서툴러 보임
1187,찐따같고,외로워 보이고
1188,찐따갓은,서툰 편은
1189,찐따가,친구가 적은 사람이
1190,찐따,소극적인 친구
1191,찍퇴,찍어서 퇴직
1192,찍은것들,찍은 것들
1193,찌질이,자신감 없는 사람
1194,찌발,아이구
1195,찌롤,헛소리
1196,찌랄,헛소리
1197,쯰롤,헛소리
1198,쯰랄,헛소리
1199,쮜랄,헛소리
1200,쭈삼,쭈꾸미 삼겹살
1201,쭈둥아리,입
1202,쭀,쫓
1203,쬬또,조금
1204,쬬까,조금
1205,쬬개,나눠
1206,쫓까,그러지 마
1207,쫓같,기분 나쁜
1208,쫒같은,정말 불편한
1209,쫒,쫓
1210,쫏같구,정말 마음에 안 들고
1211,쫏,
1212,쫍빱,초보자
1213,쫍밥,초보자
1214,쫌쫌따리,조금씩
1215,쫄보주제에,겁이 많으면서
1216,쫄보여서,겁이 나서
1217,쫄보를,겁이 많은 사람을
1218,쫄보라,겁이 많아서
1219,쫄보도,겁 많은 사람도
1220,쫄보가,겁이 많은 사람이
1221,쫄보,겁 많은 사람
1222,쫄다구,따르는 사람
1223,쫃같네,마음이 불편하네
1224,쫃갇네,마음이 불편하네
1225,쫂맛탱이다,정말 맛있다
1226,쫀맛,정말 맛있어
1227,쫀나,아주
1228,쫀ㄴㅏ,아주
1229,쪽팔리게,부끄럽게
1230,쪽팔렸나보지시발,부끄러웠나봐
1231,쪽파리,일본인
1232,쪽빠리,일본인
1233,쪽발이,일본 사람
1234,쪽바리같은,일본인 관련 비하 표현
1235,쪽바리,일본인
1236,쪼빤다,
1237,쪼빠라,그만해
1238,쪼렙,낮은 레벨
1239,쪼다새끼,서툰 아이
1240,쪼까튼,엉망인
1241,쪼까,
1242,쪼개지마,실실 웃지마
1243,쪼개다,실실 웃는다
1244,쪼갈,작은 부분
1245,쪼가튼,기분 나쁜
1246,쪼가리,작은 부분
1247,쪼ㅈ,
1248,쪼ㅆ,
1249,쪼ㄲㅏ,
1250,쪄죽따,쪄 죽어도 따뜻한 물 샤워
1251,쩤밥,서툰사람
1252,쩝쩝훑훑,호기심
1253,쩝쩝박사,음식을 맛있게 먹는 법을 아는 사람
1254,쩝쩝도사,음식을 맛있게 먹는 법을 아는 사람
1255,쩝밥,서툰사람
1256,쩔다,멋있다
1257,쩍벌돼지개저남한테서,덩치 큰 남자한테서
1258,쩍벌남,다리를 쩍 벌리고 앉는 남자
1259,쩌리짱,정준하
1260,쨔져,짜져
1261,쨔저,짜져
1262,짱꼴라산이면,중국산이면
1263,짱꼴라,중국 사람
1264,짱께,중국인
1265,짱깨새끼들,중국 사람들
1266,짱깨라고,중국 사람이라고
1267,짱깨는,중국인은
1268,짱깨,중국 사람
1269,짱게,중국인
1270,짱개컨텐츠인건,중국 콘텐츠인 것
1271,짱개의,중국인의
1272,짱개새끼들아,중국 분들아
1273,짱개들한테,중국인들에게
1274,짱개같은,중국인처럼
1275,짱개,중국인
1276,짭쉐,경찰관
1277,짭새,경찰관
1278,짭뇬,
1279,짭놈,
1280,짭년,
1281,짭것,가짜
1282,짬찌,군생활이 짧다는 말
1283,짬짜면,짬뽕 짜장면 반반메뉴
1284,짬지,여성의 소중한 곳
1285,짬시키다,일을 미루다
1286,짬바,연륜으로 인한 여유
1287,짬때리다,일을 딴 사람에게 미루다
1288,짧치,짧은 치마
1289,짤방,짤림 방지용 사진 추가
1290,짠테크,절약을 통해 투자 자금을 모으는 것
1291,짝부랄,
1292,짜치다,기대치에 미치지 못하다
1293,짜찌,
1294,짜지털,털
1295,짜지,남성의 소중한 곳
1296,짜즤,남성의 소중한 곳
1297,짜쥐털,털
1298,짜쥐,남성의 소중한 곳
1299,짜아식,아이
1300,짜식들,아이들
1301,짜식,아이
1302,짜샼,저 사람
1303,짓거리해서,행동을 해서
1304,짓거리하고,행동하고
1305,짓거리지만,행동이지만
1306,짓거리와,행동과
1307,짓거리를해,이상한 행동을 해
1308,짓거리를,이상한 행동을
1309,짓거리들이,행동들이
1310,짓거리들만하고있으니,이상한 행동만 하고 있으니
1311,짓거리,행동
1312,집콕,집에 콕 박혀서 지내는
1313,집안꼴이,집안 모습이
1314,집사람,아내
1315,집구석이나,집에서나
1316,집구석이,집이
1317,집구석에서,집에서
1318,집구석에,집 안에
1319,집구석아,집안아
1320,짐승새끼나,동물아나
1321,짐승돌,짐승처럼 거친 아이돌
1322,짐승남은,터프한 남성은
1323,짐승남,터프한 남성
1324,짐승,동물
1325,질질싸,실수하다
1326,질올,이상하게
1327,질얼,이상하게
1328,질알,이상하게
1329,질싸,
1330,질사정,
1331,질벽에,
1332,질내사정,
1333,진짜좆같이리얼리스틱한,진짜 매우 현실적인
1334,진짜존나존나약하게0,정말정말 약하게
1335,진짜나쁜넘,정말 나쁜 사람
1336,진짜꿀고구마에요,정말 맛있는 고구마예요
1337,진짜개꼴뵈기싫어죽겟음,정말 보기 불편해서 힘들어
1338,진지충이었다,너무 진지했다
1339,진지충,지나치게 진지한 사람
1340,진좌빨은,진보 성향은
1341,진순,진라면 순한맛
1342,진상남이니,예의 없는 남성이라니
1343,진봉신연의,진봉신연의 게임
1344,진매,진라면 매운맛
1345,진동오나홀,진동 기기
1346,직캠,직접 찍은 영상
1347,직촬,직접 촬영
1348,직찍사,직접 찍은 사진
1349,직찍,직접 찍음
1350,직딩,직장인
1351,직구,직접구매
1352,지핥,
1353,지하는꼬라지,그가 하는 모습
1354,지집전문대,지방 전문대
1355,지좆대로,제멋대로
1356,지좆,제멋
1357,지져버려,정리해
1358,지적질하는,지적하는
1359,지적질과,지적하는 행동과
1360,지적질,지적하는 행동
1361,지잡임,지방 대학을 다닌 사람임
1362,지잡대가,지방 대학이
